"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1848","Rural Calls UI page load validation","UI Smoke","2026-06-27","passed","2026-06-27","smoke.visibility.statistics.callcompletion.CallCompletionPagesTest","Test","smoke.visibility.statistics.callcompletion.CallCompletionPagesTest","ruralCallsUiPageLoadValidation"
"","2335","Violations UI page load validation","UI Smoke","2026-06-27","passed","2026-06-27","smoke.visibility.alerts.AlertPagesTest","Test","smoke.visibility.alerts.AlertPagesTest","violationsUiPageLoadValidation"
"","6986","SSH UI page load validation","UI Smoke","2026-06-27","passed","2026-06-27","smoke.configuration.access.management.ManagementPagesTest","Test","smoke.configuration.access.management.ManagementPagesTest","sshUiPageLoadValidation"
"","1096","Verify user can enable Option Rate Monitor, configure threshold values, and apply the configuration successfully","UI Regression","2026-06-27","passed","2026-06-27","ui.configuration.security.monitors.dos.OptionRateMonitorTest","Test","ui.configuration.security.monitors.dos.OptionRateMonitorTest","shouldUpdateOptionRateConfiguration"
"","637","Verify SQL Injection pattern can be configured successfully","UI Regression","2026-06-27","passed","2026-06-27","ui.configuration.security.monitors.SQLInjectionTest","Test","ui.configuration.security.monitors.SQLInjectionTest","shouldConfigureSQLInjectionPattern"
"","4475","Destination Country Based Alerts UI page load validation","UI Smoke","2026-06-27","passed","2026-06-27","smoke.visibility.alerts.alertfilters.AlertFilterPagesTest","Test","smoke.visibility.alerts.alertfilters.AlertFilterPagesTest","destinationCountryBasedAlertsUiPageLoadValidation"
"","1641","RTP Monitor UI page load validation","UI Smoke","2026-06-27","passed","2026-06-27","smoke.configuration.security.monitors.MonitorPagesTest","Test","smoke.configuration.security.monitors.MonitorPagesTest","rtpMonitorUiPageLoadValidation"
"","707","Verify invalid Wangiri Fraud values are rejected","UI Regression","2026-06-27","passed","2026-06-27","ui.configuration.security.monitors.WangiriFraudTest","Test","ui.configuration.security.monitors.WangiriFraudTest","shouldRejectInvalidValues"
"","2078","Non Rural Calls UI page load validation","UI Smoke","2026-06-27","passed","2026-06-27","smoke.visibility.statistics.callcompletion.CallCompletionPagesTest","Test","smoke.visibility.statistics.callcompletion.CallCompletionPagesTest","nonRuralCallsUiPageLoadValidation"
"","2687","Verify Message Integrity configuration persists after page reload","UI Regression","2026-06-27","passed","2026-06-27","ui.configuration.security.endDevices.MessageIntegrityTest","Test","ui.configuration.security.endDevices.MessageIntegrityTest","persistAfterReload"
"","1818","Log Download UI page load validation","UI Smoke","2026-06-27","passed","2026-06-27","smoke.configuration.system.logs.LogPagesTest","Test","smoke.configuration.system.logs.LogPagesTest","logDownloadUiPageLoadValidation"
"","1265","Verify safelist number can be edited successfully","UI Regression","2026-06-27","passed","2026-06-27","ui.configuration.security.safelist.SafelistNumbersTest","Test","ui.configuration.security.safelist.SafelistNumbersTest","editNumber"
"","1562","Learned Codecs UI page load validation","UI Smoke","2026-06-27","passed","2026-06-27","smoke.configuration.security.codecs.CodecPagesTest","Test","smoke.configuration.security.codecs.CodecPagesTest","learnedCodecsUiPageLoadValidation"
"","35","Verify Incomplete Calls monitoring can be enabled successfully","UI Regression","2026-06-27","passed","2026-06-27","ui.configuration.security.monitors.IncompleteCallsTest","Test","ui.configuration.security.monitors.IncompleteCallsTest","shouldEnableIncompleteCalls"
"","6024","Banned IP Address UI page load validation","UI Smoke","2026-06-27","passed","2026-06-27","smoke.configuration.security.banned.BannedPagesTest","Test","smoke.configuration.security.banned.BannedPagesTest","bannedIPAddressUiPageLoadValidation"
"","885","Verify validation error messages are displayed when PAssert Rate fields are left empty","UI Regression","2026-06-27","passed","2026-06-27","ui.configuration.security.monitors.dos.PAssertRateMonitorTest","Test","ui.configuration.security.monitors.dos.PAssertRateMonitorTest","shouldShowValidationErrorsForEmptyFields"
"","2038","Verify validation message is displayed when user agent name is empty","UI Regression","2026-06-27","passed","2026-06-27","ui.configuration.security.endDevices.DefaultUserAgentTest","Test","ui.configuration.security.endDevices.DefaultUserAgentTest","addEmptyValidation"
"","62","Verify added Call Traffic rule is displayed correctly","UI Regression","2026-06-27","passed","2026-06-27","ui.configuration.security.CallTrafficTest","Test","ui.configuration.security.CallTrafficTest","verifyAddedRule"
"","2430","Verify duplicate banned country validation message is displayed","UI Regression","2026-06-27","passed","2026-06-27","ui.configuration.security.banned.BannedCountriesTest","Test","ui.configuration.security.banned.BannedCountriesTest","addDuplicateCountry"
"","2022","Verify cancelling default user agent creation does not save the entry","UI Regression","2026-06-27","passed","2026-06-27","ui.configuration.security.endDevices.DefaultUserAgentTest","Test","ui.configuration.security.endDevices.DefaultUserAgentTest","cancelAdd"
"","981","Verify user can enable Error Response Monitor and apply configuration successfully","UI Regression","2026-06-27","passed","2026-06-27","ui.configuration.security.monitors.spit.ErrorResponseAlertTest","Test","ui.configuration.security.monitors.spit.ErrorResponseAlertTest","shouldUpdateErrorResponseConfiguration"
"","1856","Password Policies UI page load validation","UI Smoke","2026-06-27","passed","2026-06-27","smoke.administration.usermanagement.UserManagementPagesTest","Test","smoke.administration.usermanagement.UserManagementPagesTest","passwordPoliciesUiPageLoadValidation"
"","877","Verify all safelist user agents can be deleted successfully","UI Regression","2026-06-27","passed","2026-06-27","ui.configuration.security.safelist.SafelistUserAgentTest","Test","ui.configuration.security.safelist.SafelistUserAgentTest","deleteAll"
"","7475","Verify all UC Application Security checkboxes can be selected and applied","UI Regression","2026-06-27","passed","2026-06-27","ui.configuration.security.UCApplicationSecurityTest","Test","ui.configuration.security.UCApplicationSecurityTest","checkAllCheckboxesAndApply"
"","4536","Packet UI page load validation","UI Smoke","2026-06-27","passed","2026-06-27","smoke.configuration.groups.GroupPagesTest","Test","smoke.configuration.groups.GroupPagesTest","packetUiPageLoadValidation"
"","4386","New Country Call UI page load validation","UI Smoke","2026-06-27","passed","2026-06-27","smoke.configuration.policies.PolicyPagesTest","Test","smoke.configuration.policies.PolicyPagesTest","newCountryCallUiPageLoadValidation"
"","5396","Q850 Clear Code UI page load validation","UI Smoke","2026-06-27","passed","2026-06-27","smoke.configuration.groups.GroupPagesTest","Test","smoke.configuration.groups.GroupPagesTest","q850ClearCodeUiPageLoadValidation"
"","5415","UC Application Services UI page load validation","UI Smoke","2026-06-27","passed","2026-06-27","smoke.configuration.services.ServicesPagesTest","Test","smoke.configuration.services.ServicesPagesTest","ucApplicationServicesUiPageLoadValidation"
"","1465","Vishing Stats UI page load validation","UI Smoke","2026-06-27","passed","2026-06-27","smoke.visibility.statistics.StatisticsPagesTest","Test","smoke.visibility.statistics.StatisticsPagesTest","vishingStatsUiPageLoadValidation"
"","1070","Verify auto refresh value can be applied","UI Regression","2026-06-27","passed","2026-06-27","ui.configuration.security.codecs.LearnedCodecsTest","Test","ui.configuration.security.codecs.LearnedCodecsTest","applyAutoRefresh"
"","5027","Blacklisted Codecs UI page load validation","UI Smoke","2026-06-27","passed","2026-06-27","smoke.configuration.security.codecs.CodecPagesTest","Test","smoke.configuration.security.codecs.CodecPagesTest","blacklistedCodecsUiPageLoadValidation"
"","1168","Verify SQL Injection pattern can be updated successfully","UI Regression","2026-06-27","passed","2026-06-27","ui.configuration.security.monitors.SQLInjectionTest","Test","ui.configuration.security.monitors.SQLInjectionTest","shouldUpdateSQLPattern"
"","2254","Signature Update UI page load validation","UI Smoke","2026-06-27","passed","2026-06-27","smoke.administration.maintenance.MaintenancePagesTest","Test","smoke.administration.maintenance.MaintenancePagesTest","signatureUpdateUiPageLoadValidation"
"","1253","Verify user can enable PAssert Rate Monitor, configure threshold values, and apply the configuration successfully","UI Regression","2026-06-27","passed","2026-06-27","ui.configuration.security.monitors.dos.PAssertRateMonitorTest","Test","ui.configuration.security.monitors.dos.PAssertRateMonitorTest","shouldUpdatePAssertRateConfiguration"
"","1382","Verify banned country can be deleted successfully","UI Regression","2026-06-27","passed","2026-06-27","ui.configuration.security.banned.BannedCountriesTest","Test","ui.configuration.security.banned.BannedCountriesTest","deleteCountry"
"","1888","UC Application Security UI page load validation","UI Smoke","2026-06-27","passed","2026-06-27","smoke.configuration.security.SecurityPagesTest","Test","smoke.configuration.security.SecurityPagesTest","ucApplicationSecurityUiPageLoadValidation"
"","1243","Remote Database UI page load validation","UI Smoke","2026-06-27","passed","2026-06-27","smoke.configuration.access.management.ManagementPagesTest","Test","smoke.configuration.access.management.ManagementPagesTest","remoteDatabaseUiPageLoadValidation"
"","2480","Verify duplicate default user agent validation message is displayed","UI Regression","2026-06-27","passed","2026-06-27","ui.configuration.security.endDevices.DefaultUserAgentTest","Test","ui.configuration.security.endDevices.DefaultUserAgentTest","duplicateUserAgent"
"","1990","Verify Error Response configuration persists after page refresh","UI Regression","2026-06-27","passed","2026-06-27","ui.configuration.security.monitors.spit.ErrorResponseAlertTest","Test","ui.configuration.security.monitors.spit.ErrorResponseAlertTest","shouldPersistConfigurationAfterRefresh"
"","125","Verify added safelist user agents are displayed in table","UI Regression","2026-06-27","passed","2026-06-27","ui.configuration.security.safelist.SafelistUserAgentTest","Test","ui.configuration.security.safelist.SafelistUserAgentTest","verifyUserAgent"
"","238","Verify fields enabled and disabled when Auto Learn is disabled","UI Regression","2026-06-27","passed","2026-06-27","ui.configuration.security.monitors.FlashCallTest","Test","ui.configuration.security.monitors.FlashCallTest","shouldVerifyAutoLearnDisabledFields"
"","1865","STIR SHAKEN UI page load validation","UI Smoke","2026-06-27","passed","2026-06-27","smoke.administration.certificates.generator.GeneratorCertificatePagesTest","Test","smoke.administration.certificates.generator.GeneratorCertificatePagesTest","stirShakenUiPageLoadValidation"
"","1859","SIP Error Codes Chart UI page load validation","UI Smoke","2026-06-27","passed","2026-06-27","smoke.visibility.activity.ActivityPagesTest","Test","smoke.visibility.activity.ActivityPagesTest","sipErrorCodesChartUiPageLoadValidation"
"","1587","VLAN UI page load validation","UI Smoke","2026-06-27","passed","2026-06-27","smoke.visibility.statistics.networkgroup.NetworkGroupPagesTest","Test","smoke.visibility.statistics.networkgroup.NetworkGroupPagesTest","vlanUiPageLoadValidation"
"","5338","IRSF Monitor UI page load validation","UI Smoke","2026-06-27","passed","2026-06-27","smoke.configuration.policies.PolicyPagesTest","Test","smoke.configuration.policies.PolicyPagesTest","irsfMonitorUiPageLoadValidation"
"","1663","Active Calls Map UI page load validation","UI Smoke","2026-06-27","passed","2026-06-27","smoke.dashboard.DashboardPagesTest","Test","smoke.dashboard.DashboardPagesTest","activeCallsMapUiPageLoadValidation"
"","5494","CMS UI page load validation","UI Smoke","2026-06-27","passed","2026-06-27","smoke.configuration.access.management.ManagementPagesTest","Test","smoke.configuration.access.management.ManagementPagesTest","cmsUiPageLoadValidation"
"","92","Verify BlackListed Codecs can be enabled successfully","UI Regression","2026-06-27","passed","2026-06-27","ui.configuration.security.codecs.BlackListedCodecsTest","Test","ui.configuration.security.codecs.BlackListedCodecsTest","enableBlackListedCodecs"
"","2643","Verify Registration Fraud configuration can be updated successfully","UI Regression","2026-06-27","passed","2026-06-27","ui.configuration.security.monitors.RegistrationFraudTest","Test","ui.configuration.security.monitors.RegistrationFraudTest","shouldConfigureRegistrationFraud"
"","1887","Baseline UI page load validation","UI Smoke","2026-06-27","passed","2026-06-27","smoke.configuration.tollfraud.baselinebased.BaselineBasedPagesTest","Test","smoke.configuration.tollfraud.baselinebased.BaselineBasedPagesTest","baselineUiPageLoadValidation"
"","2176","Verify validation messages are displayed for empty Error Rate fields","UI Regression","2026-06-27","passed","2026-06-27","ui.configuration.security.ErrorRateTest","Test","ui.configuration.security.ErrorRateTest","validationTest"
"","4843","Static Baseline Policies UI page load validation","UI Smoke","2026-06-27","passed","2026-06-27","smoke.configuration.tollfraud.baselinebased.BaselineBasedPagesTest","Test","smoke.configuration.tollfraud.baselinebased.BaselineBasedPagesTest","staticBaselinePoliciesUiPageLoadValidation"
"","2797","Verify user can add alternate banned number successfully","UI Regression","2026-06-27","passed","2026-06-27","ui.configuration.security.banned.BannedNumbersTest","Test","ui.configuration.security.banned.BannedNumbersTest","addAltNumber"
"","3475","Call Activity UI page load validation","UI Smoke","2026-06-27","passed","2026-06-27","smoke.visibility.calls.CallPagesTest","Test","smoke.visibility.calls.CallPagesTest","callActivityUiPageLoadValidation"
"","4398","Network Services UI page load validation","UI Smoke","2026-06-27","passed","2026-06-27","smoke.configuration.groups.GroupPagesTest","Test","smoke.configuration.groups.GroupPagesTest","networkServicesUiPageLoadValidation"
"","3737","Investigate Alerts Violations UI page load validation","UI Smoke","2026-06-27","passed","2026-06-27","smoke.visibility.alerts.AlertPagesTest","Test","smoke.visibility.alerts.AlertPagesTest","investigateAlertsViolationsUiPageLoadValidation"
"","1109","Verify malicious user agent can be deleted successfully","UI Regression","2026-06-27","passed","2026-06-27","ui.configuration.security.endDevices.MaliciousUserAgentTest","Test","ui.configuration.security.endDevices.MaliciousUserAgentTest","deleteUserAgent"
"","1610","Upgrade UI page load validation","UI Smoke","2026-06-27","passed","2026-06-27","smoke.administration.AdministrationPagesTest","Test","smoke.administration.AdministrationPagesTest","upgradeUiPageLoadValidation"
"","5669","Regional UI page load validation","UI Smoke","2026-06-27","passed","2026-06-27","smoke.configuration.groups.GroupPagesTest","Test","smoke.configuration.groups.GroupPagesTest","regionalUiPageLoadValidation"
"","5206","SIP Error Code UI page load validation","UI Smoke","2026-06-27","passed","2026-06-27","smoke.configuration.groups.GroupPagesTest","Test","smoke.configuration.groups.GroupPagesTest","sipErrorCodeUiPageLoadValidation"
"","134","Verify fields enabled and disabled when Auto Learn is enabled","UI Regression","2026-06-27","passed","2026-06-27","ui.configuration.security.monitors.FlashCallTest","Test","ui.configuration.security.monitors.FlashCallTest","shouldVerifyAutoLearnEnabledFields"
"","5414","Error Groups Code UI page load validation","UI Smoke","2026-06-27","passed","2026-06-27","smoke.configuration.groups.GroupPagesTest","Test","smoke.configuration.groups.GroupPagesTest","errorCodeUiPageLoadValidation"
"","1855","CRL Request UI page load validation","UI Smoke","2026-06-27","passed","2026-06-27","smoke.administration.certificates.generator.GeneratorCertificatePagesTest","Test","smoke.administration.certificates.generator.GeneratorCertificatePagesTest","crlRequestUiPageLoadValidation"
"","3846","Safelist User Agent UI page load validation","UI Smoke","2026-06-27","passed","2026-06-27","smoke.configuration.security.safelist.SafelistPagesTest","Test","smoke.configuration.security.safelist.SafelistPagesTest","safelistUserAgentUiPageLoadValidation"
"","7626","Alerts Severity UI page load validation","UI Smoke","2026-06-27","passed","2026-06-27","smoke.configuration.basicsetup.alertSeverity.AlertSeverityPagesTest","Test","smoke.configuration.basicsetup.alertSeverity.AlertSeverityPagesTest","alertsSeverityUiPageLoadValidation"
"","60","Verify added safelist IP addresses are displayed in table","UI Regression","2026-06-27","passed","2026-06-27","ui.configuration.security.safelist.SafelistIPTest","Test","ui.configuration.security.safelist.SafelistIPTest","verifyIP"
"","47756","Geolocation UI page load validation","UI Smoke","2026-06-27","passed","2026-06-27","smoke.configuration.access.externalservices.ExternalServicesPagesTest","Test","smoke.configuration.access.externalservices.ExternalServicesPagesTest","geolocationUiPageLoadValidation"
"","2043","Call Statistics UI page load validation","UI Smoke","2026-06-27","passed","2026-06-27","smoke.dashboard.DashboardPagesTest","Test","smoke.dashboard.DashboardPagesTest","callStatisticsUiPageLoadValidation"
"","48","Verify banned country is displayed in the table","UI Regression","2026-06-27","passed","2026-06-27","ui.configuration.security.banned.BannedCountriesTest","Test","ui.configuration.security.banned.BannedCountriesTest","verifyCountryRule"
"","166","Verify DNO Numbers search panel can be opened","UI Regression","2026-06-27","passed","2026-06-27","ui.configuration.security.dno.DNONumbersTest","Test","ui.configuration.security.dno.DNONumbersTest","verifySearchPanelVisibility"
"","2878","Robo Call UI page load validation","UI Smoke","2026-06-27","passed","2026-06-27","smoke.dashboard.DashboardPagesTest","Test","smoke.dashboard.DashboardPagesTest","roboCallUiPageLoadValidation"
"","4733","Call Traffic Tracking UI page load validation","UI Smoke","2026-06-27","passed","2026-06-27","smoke.configuration.security.SecurityPagesTest","Test","smoke.configuration.security.SecurityPagesTest","callTrafficTrackingUiPageLoadValidation"
"","512","Verify Registration Fraud monitoring can be enabled successfully","UI Regression","2026-06-27","passed","2026-06-27","ui.configuration.security.monitors.RegistrationFraudTest","Test","ui.configuration.security.monitors.RegistrationFraudTest","shouldEnableRegistrationFraud"
"","658","Verify War Dialing configuration can be updated successfully","UI Regression","2026-06-27","passed","2026-06-27","ui.configuration.security.monitors.WarDialingTest","Test","ui.configuration.security.monitors.WarDialingTest","shouldConfigureWarDialing"
"","1548","Verify duplicate safelist user agent cannot be added","UI Regression","2026-06-27","passed","2026-06-27","ui.configuration.security.safelist.SafelistUserAgentTest","Test","ui.configuration.security.safelist.SafelistUserAgentTest","duplicateUserAgent"
"","1579","IP Group UI page load validation","UI Smoke","2026-06-27","passed","2026-06-27","smoke.visibility.statistics.networkgroup.NetworkGroupPagesTest","Test","smoke.visibility.statistics.networkgroup.NetworkGroupPagesTest","ipGroupUiPageLoadValidation"
"","3756","Verify Call Traffic rule can be added successfully","UI Regression","2026-06-27","passed","2026-06-27","ui.configuration.security.CallTrafficTest","Test","ui.configuration.security.CallTrafficTest","addFullRule"
"","1943","Error Responses UI page load validation","UI Smoke","2026-06-27","passed","2026-06-27","smoke.visibility.activity.ActivityPagesTest","Test","smoke.visibility.activity.ActivityPagesTest","errorResponsesUiPageLoadValidation"
"","6031","Verify UC Application Security text fields can be configured and applied","UI Regression","2026-06-27","passed","2026-06-27","ui.configuration.security.UCApplicationSecurityTest","Test","ui.configuration.security.UCApplicationSecurityTest","configureTextFieldsAndApply"
"","15389","Verify safelist IP CSV file can be exported successfully","UI Regression","2026-06-27","failed","2026-06-27","ui.configuration.security.safelist.SafelistIPTest","Test","ui.configuration.security.safelist.SafelistIPTest","exportCSVTest"
"","3062","AFI History UI page load validation","UI Smoke","2026-06-27","passed","2026-06-27","smoke.visibility.history.HistoryPagesTest","Test","smoke.visibility.history.HistoryPagesTest","afiHistoryUiPageLoadValidation"
"","1319","Verify Request Rate Monitor configuration persists after page refresh using alternative values","UI Regression","2026-06-27","passed","2026-06-27","ui.configuration.security.monitors.dos.RequestRateAlertTest","Test","ui.configuration.security.monitors.dos.RequestRateAlertTest","shouldPersistConfigurationAfterRefresh"
"","5073","Per User Variance UI page load validation","UI Smoke","2026-06-27","passed","2026-06-27","smoke.configuration.tollfraud.baselinebased.variance.VariancePagesTest","Test","smoke.configuration.tollfraud.baselinebased.variance.VariancePagesTest","perUserVarianceUiPageLoadValidation"
"","16","Verify learned codecs table contains records","UI Regression","2026-06-27","passed","2026-06-27","ui.configuration.security.codecs.LearnedCodecsTest","Test","ui.configuration.security.codecs.LearnedCodecsTest","verifyTableRecords"
"","2035","Radius UI page load validation","UI Smoke","2026-06-27","passed","2026-06-27","smoke.configuration.access.authentication.AuthenticationPagesTest","Test","smoke.configuration.access.authentication.AuthenticationPagesTest","radiusUiPageLoadValidation"
"","5525","Per Destination Country Variance UI page load validation","UI Smoke","2026-06-27","passed","2026-06-27","smoke.configuration.tollfraud.baselinebased.variance.VariancePagesTest","Test","smoke.configuration.tollfraud.baselinebased.variance.VariancePagesTest","perDestinationCountryVarianceUiPageLoadValidation"
"","1955","User Financial Calling Pattern UI page load validation","UI Smoke","2026-06-27","passed","2026-06-27","smoke.visibility.tollfraud.baseline.callcost.CallCostPagesTest","Test","smoke.visibility.tollfraud.baseline.callcost.CallCostPagesTest","userFinancialCallingPatternUiPageLoadValidation"
"","2462","Fraud Activity UI page load validation","UI Smoke","2026-06-27","passed","2026-06-27","smoke.dashboard.DashboardPagesTest","Test","smoke.dashboard.DashboardPagesTest","fraudActivityUiPageLoadValidation"
"","913","Verify cancelling International Destinations configuration restores previous values","UI Regression","2026-06-27","passed","2026-06-27","ui.configuration.security.monitors.InternationalDestinationsTest","Test","ui.configuration.security.monitors.InternationalDestinationsTest","shouldCancelConfiguration"
"","1260","Verify validation error messages are displayed when Flood Monitor fields are left empty","UI Regression","2026-06-27","passed","2026-06-27","ui.configuration.security.monitors.dos.FloodMonitorTest","Test","ui.configuration.security.monitors.dos.FloodMonitorTest","shouldShowValidationErrorsForEmptyFields"
"","1586","Verify user can enable Un Subscribe Monitor, configure threshold values, and apply the configuration successfully","UI Regression","2026-06-27","passed","2026-06-27","ui.configuration.security.monitors.dos.UnSubscribeRateTest","Test","ui.configuration.security.monitors.dos.UnSubscribeRateTest","shouldUpdateUnSubscribeRateConfiguration"
"","2483","Verify duplicate banned number validation message is displayed","UI Regression","2026-06-27","failed","2026-06-27","ui.configuration.security.banned.BannedNumbersTest","Test","ui.configuration.security.banned.BannedNumbersTest","addDuplicateNumber"
"","1510","STIR/SHAKEN Verfication UI page load validation","UI Smoke","2026-06-27","passed","2026-06-27","smoke.configuration.services.ServicesPagesTest","Test","smoke.configuration.services.ServicesPagesTest","stirShakenVerificationUiPageLoadValidation"
"","2650","Messages UI page load validation","UI Smoke","2026-06-27","passed","2026-06-27","smoke.visibility.statistics.StatisticsPagesTest","Test","smoke.visibility.statistics.StatisticsPagesTest","messagesUiPageLoadValidation"
"","15303","Verify safelist numbers CSV file can be exported successfully","UI Regression","2026-06-27","failed","2026-06-27","ui.configuration.security.safelist.SafelistNumbersTest","Test","ui.configuration.security.safelist.SafelistNumbersTest","exportCSVTest"
"","5152","MOS Groups UI page load validation","UI Smoke","2026-06-27","passed","2026-06-27","smoke.configuration.groups.GroupPagesTest","Test","smoke.configuration.groups.GroupPagesTest","mosUiPageLoadValidation"
"","1770","Verify validation message is displayed when user agent name is empty","UI Regression","2026-06-27","passed","2026-06-27","ui.configuration.security.endDevices.MaliciousUserAgentTest","Test","ui.configuration.security.endDevices.MaliciousUserAgentTest","addEmptyValidation"
"","15347","Verify banned IP addresses report can be exported successfully","UI Regression","2026-06-27","failed","2026-06-27","ui.configuration.security.banned.BannedIPAddressTest","Test","ui.configuration.security.banned.BannedIPAddressTest","exportCSVTest"
"","1546","Session License Usage UI page load validation","UI Smoke","2026-06-27","passed","2026-06-27","smoke.administration.license.LicensePagesTest","Test","smoke.administration.license.LicensePagesTest","sessionLicenseUsageUiPageLoadValidation"
"","6551","Black List UI page load validation","UI Smoke","2026-06-27","passed","2026-06-27","smoke.visibility.blacklist.BlackListPagesTest","Test","smoke.visibility.blacklist.BlackListPagesTest","blackListUiPageLoadValidation"
"","915","Verify banned number can be deleted successfully","UI Regression","2026-06-27","passed","2026-06-27","ui.configuration.security.banned.BannedNumbersTest","Test","ui.configuration.security.banned.BannedNumbersTest","deleteNumber"
"","1501","Non-Rural Call Completion UI page load validation","UI Smoke","2026-06-27","passed","2026-06-27","smoke.configuration.services.callCompletion.CallCompletionPagesTest","Test","smoke.configuration.services.callCompletion.CallCompletionPagesTest","nonRuralCallCompletionUiPageLoadValidation"
"","5237","Source Based Route UI page load validation","UI Smoke","2026-06-27","passed","2026-06-27","smoke.configuration.system.routes.RoutePagesTest","Test","smoke.configuration.system.routes.RoutePagesTest","sourceBasedRouteUiPageLoadValidation"
"","2067","Verify cancelled safelist IP is not added","UI Regression","2026-06-27","passed","2026-06-27","ui.configuration.security.safelist.SafelistIPTest","Test","ui.configuration.security.safelist.SafelistIPTest","cancelAddIP"
"","5781","Call Cost Manual Upload UI page load validation","UI Smoke","2026-06-27","passed","2026-06-27","smoke.configuration.services.callcostrating.CallCostRatingPagesTest","Test","smoke.configuration.services.callcostrating.CallCostRatingPagesTest","callCostManualUploadUiPageLoadValidation"
"","1370","Verify learned codecs can be searched by payload dynamically","UI Regression","2026-06-27","passed","2026-06-27","ui.configuration.security.codecs.LearnedCodecsTest","Test","ui.configuration.security.codecs.LearnedCodecsTest","searchByPayload"
"","1242","Verify device integrity record deletion","UI Regression","2026-06-27","passed","2026-06-27","ui.configuration.security.endDevices.DeviceIntegrityTest","Test","ui.configuration.security.endDevices.DeviceIntegrityTest","deleteRecord"
"","3042","Verify duplicate banned IP address validation message is displayed","UI Regression","2026-06-27","failed","2026-06-27","ui.configuration.security.banned.BannedIPAddressTest","Test","ui.configuration.security.banned.BannedIPAddressTest","addDuplicateIP"
"","2233","Violation Severity UI page load validation","UI Smoke","2026-06-27","passed","2026-06-27","smoke.configuration.basicsetup.alertSeverity.AlertSeverityPagesTest","Test","smoke.configuration.basicsetup.alertSeverity.AlertSeverityPagesTest","violationSeverityUiPageLoadValidation"
"","2656","Global Search UI page load validation","UI Smoke","2026-06-27","passed","2026-06-27","smoke.visibility.VisibilityPagesTest","Test","smoke.visibility.VisibilityPagesTest","globalSearchUiPageLoadValidation"
"","5388","Specific Day Thresholds UI page load validation","UI Smoke","2026-06-27","passed","2026-06-27","smoke.configuration.tollfraud.baselinebased.BaselineBasedPagesTest","Test","smoke.configuration.tollfraud.baselinebased.BaselineBasedPagesTest","specificDayThresholdsUiPageLoadValidation"
"","5682","TPS(Threat Protection Service) UI page load validation","UI Smoke","2026-06-27","passed","2026-06-27","smoke.configuration.services.ServicesPagesTest","Test","smoke.configuration.services.ServicesPagesTest","tpsUiPageLoadValidation"
"","1923","War Dialing UI page load validation","UI Smoke","2026-06-27","passed","2026-06-27","smoke.configuration.security.monitors.MonitorPagesTest","Test","smoke.configuration.security.monitors.MonitorPagesTest","warDialingUiPageLoadValidation"
"","1652","User Group UI page load validation","UI Smoke","2026-06-27","passed","2026-06-27","smoke.visibility.statistics.networkgroup.NetworkGroupPagesTest","Test","smoke.visibility.statistics.networkgroup.NetworkGroupPagesTest","userGroupUiPageLoadValidation"
"","6734","Signature Alerts Severity UI page load validation","UI Smoke","2026-06-27","passed","2026-06-27","smoke.configuration.basicsetup.alertSeverity.AlertSeverityPagesTest","Test","smoke.configuration.basicsetup.alertSeverity.AlertSeverityPagesTest","signatureAlertsSeverityUiPageLoadValidation"
"","5084","Per IP Address Variance UI page load validation","UI Smoke","2026-06-27","passed","2026-06-27","smoke.configuration.tollfraud.baselinebased.variance.VariancePagesTest","Test","smoke.configuration.tollfraud.baselinebased.variance.VariancePagesTest","perIPAddressVarianceUiPageLoadValidation"
"","38","Verify edited Error Rate rule is displayed correctly","UI Regression","2026-06-27","passed","2026-06-27","ui.configuration.security.ErrorRateTest","Test","ui.configuration.security.ErrorRateTest","verifyEditedRule"
"","4968","Call Direction UI page load validation","UI Smoke","2026-06-27","passed","2026-06-27","smoke.configuration.basicsetup.BasicSetupPagesTest","Test","smoke.configuration.basicsetup.BasicSetupPagesTest","callDirectionUiPageLoadValidation"
"","1118","Verify safelist numbers can be uploaded using CSV file","UI Regression","2026-06-27","passed","2026-06-27","ui.configuration.security.safelist.SafelistNumbersTest","Test","ui.configuration.security.safelist.SafelistNumbersTest","uploadCSV"
"","2040","Jira API UI page load validation","UI Smoke","2026-06-27","passed","2026-06-27","smoke.configuration.access.api.AccessApiPagesTest","Test","smoke.configuration.access.api.AccessApiPagesTest","jiraAPIUiPageLoadValidation"
"","844","Verify validation errors when fields are empty","UI Regression","2026-06-27","passed","2026-06-27","ui.configuration.security.monitors.FlashCallTest","Test","ui.configuration.security.monitors.FlashCallTest","shouldShowValidationErrorsForEmptyFields"
"","1391","Verify user can enable Flood Monitor, configure threshold values, and apply the configuration successfully","UI Regression","2026-06-27","passed","2026-06-27","ui.configuration.security.monitors.dos.FloodMonitorTest","Test","ui.configuration.security.monitors.dos.FloodMonitorTest","shouldUpdateFloodMonitorConfiguration"
"","1217","Verify cancelling Registration Fraud configuration restores previous values","UI Regression","2026-06-27","passed","2026-06-27","ui.configuration.security.monitors.RegistrationFraudTest","Test","ui.configuration.security.monitors.RegistrationFraudTest","shouldCancelConfiguration"
"","1448","Verify invalid learned codecs search returns no results","UI Regression","2026-06-27","passed","2026-06-27","ui.configuration.security.codecs.LearnedCodecsTest","Test","ui.configuration.security.codecs.LearnedCodecsTest","searchNoResults"
