"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1195","Verify enabling and disabling of Default User Agent configuration","UI Regression","2026-08-12","passed","2026-08-12","ui.configuration.security.endDevices.DefaultUserAgentTest","Test","ui.configuration.security.endDevices.DefaultUserAgentTest","toggleEnable"
"Verify the Destination Track All rule details are correct in the table.","85","testVerifyTrackAllRule","UI Regression","2026-08-12","passed","2026-08-12","ui.configuration.policies.DestinationCallRateTest","Test","ui.configuration.policies.DestinationCallRateTest","testVerifyTrackAllRule"
"Verify a Destination Track All rule can be added.","4250","testAddTrackAllRule","UI Regression","2026-08-12","passed","2026-08-12","ui.configuration.policies.DestinationCallRateTest","Test","ui.configuration.policies.DestinationCallRateTest","testAddTrackAllRule"
"","8635","testAddSourceGroupRules","UI Regression","2026-08-12","passed","2026-08-12","ui.configuration.policies.SourceCallRateTest","Test","ui.configuration.policies.SourceCallRateTest","testAddSourceGroupRules"
"","1169","Verify banned IP address can be deleted successfully","UI Regression","2026-08-12","passed","2026-08-12","ui.configuration.security.banned.BannedIPAddressTest","Test","ui.configuration.security.banned.BannedIPAddressTest","deleteIPAddress"
"","53","Verify added Call Diversion rule is displayed correctly","UI Regression","2026-08-12","passed","2026-08-12","ui.configuration.policies.CallDiversionTest","Test","ui.configuration.policies.CallDiversionTest","verifyAddedRule"
"","8635","Verify successful login with valid credentials","UI Regression","2026-08-12","passed","2026-08-12","ui.login.CTMLoginTest","Test","ui.login.CTMLoginTest","verifySuccessfulLogin"
"","6485","Verify banned IP addresses can be uploaded using CSV file","UI Regression","2026-08-12","passed","2026-08-12","ui.configuration.security.banned.BannedIPAddressTest","Test","ui.configuration.security.banned.BannedIPAddressTest","uploadCSV"
"","106","Verify Learned Codecs page is loaded successfully","UI Regression","2026-08-12","passed","2026-08-12","ui.configuration.security.codecs.LearnedCodecsTest","Test","ui.configuration.security.codecs.LearnedCodecsTest","verifyPageLoaded"
"","533","Verify banned countries report can be exported successfully","UI Regression","2026-08-12","passed","2026-08-12","ui.configuration.security.banned.BannedCountriesTest","Test","ui.configuration.security.banned.BannedCountriesTest","exportCSVTest"
"","176","Verify Error Rate rule can be edited successfully","UI Regression","2026-08-12","broken","2026-08-12","ui.configuration.security.ErrorRateTest","Test","ui.configuration.security.ErrorRateTest","editRule"
"Verify the Destination Call Cost rule details are correct in the table.","64","testVerifyCallCostRule","UI Regression","2026-08-12","passed","2026-08-12","ui.configuration.policies.DestinationCallRateTest","Test","ui.configuration.policies.DestinationCallRateTest","testVerifyCallCostRule"
"","1603","Verify International Destinations call direction can be updated successfully","UI Regression","2026-08-12","passed","2026-08-12","ui.configuration.security.monitors.InternationalDestinationsTest","Test","ui.configuration.security.monitors.InternationalDestinationsTest","shouldUpdateCallDirection"
"","1819","Verify user can add alternate banned number successfully","UI Regression","2026-08-12","passed","2026-08-12","ui.configuration.security.banned.BannedNumbersTest","Test","ui.configuration.security.banned.BannedNumbersTest","addAltNumber"
"","83","Verify added safelist number is displayed in table","UI Regression","2026-08-12","passed","2026-08-12","ui.configuration.security.safelist.SafelistNumbersTest","Test","ui.configuration.security.safelist.SafelistNumbersTest","verifyNumber"
"","1068","Verify learned codecs can be searched by codec name dynamically","UI Regression","2026-08-12","passed","2026-08-12","ui.configuration.security.codecs.LearnedCodecsTest","Test","ui.configuration.security.codecs.LearnedCodecsTest","searchByCodecName"
"","2068","Verify static payload blacklist codec can be added successfully","UI Regression","2026-08-12","passed","2026-08-12","ui.configuration.security.codecs.BlackListedCodecsTest","Test","ui.configuration.security.codecs.BlackListedCodecsTest","addStaticPayloadCodec"
"","221","Verify Risk Level can be changed","UI Regression","2026-08-12","passed","2026-08-12","ui.configuration.security.dno.DNONumbersTest","Test","ui.configuration.security.dno.DNONumbersTest","verifyRiskLevelChange"
"","4854","Verify maximum valid UC Application Security values can be applied successfully","UI Regression","2026-08-12","passed","2026-08-12","ui.configuration.security.UCApplicationSecurityTest","Test","ui.configuration.security.UCApplicationSecurityTest","applyMaximumValues"
"","396","Verify alternate War Dialing values can be configured successfully","UI Regression","2026-08-12","passed","2026-08-12","ui.configuration.security.monitors.WarDialingTest","Test","ui.configuration.security.monitors.WarDialingTest","shouldConfigureAlternateValues"
"Verify IRSF Rule creation can be cancelled.","3736","testCancelRuleCreation","UI Regression","2026-08-12","passed","2026-08-12","ui.configuration.policies.IrsfMonitorTest","Test","ui.configuration.policies.IrsfMonitorTest","testCancelRuleCreation"
"","76","verifyEditedCallVolumeRule","UI Regression","2026-08-12","passed","2026-08-12","ui.configuration.policies.CountryCallRateTest","Test","ui.configuration.policies.CountryCallRateTest","verifyEditedCallVolumeRule"
"","2238","Verify cancelled entry is not saved","UI Regression","2026-08-12","passed","2026-08-12","ui.configuration.security.endDevices.DeviceIntegrityTest","Test","ui.configuration.security.endDevices.DeviceIntegrityTest","cancelAdd"
"","2487","Verify user can add device integrity rule successfully","UI Regression","2026-08-12","passed","2026-08-12","ui.configuration.security.endDevices.DeviceIntegrityTest","Test","ui.configuration.security.endDevices.DeviceIntegrityTest","addDeviceIntegrity"
"","310","testEnableSourceCallRateTracking","UI Regression","2026-08-12","passed","2026-08-12","ui.configuration.policies.SourceCallRateTest","Test","ui.configuration.policies.SourceCallRateTest","testEnableSourceCallRateTracking"
"","259","Verify Risk Level can be changed","UI Regression","2026-08-12","passed","2026-08-12","ui.configuration.security.dno.AssignedNumbersTest","Test","ui.configuration.security.dno.AssignedNumbersTest","verifyRiskLevelChange"
"","78","Verify PAssert Rate Monitoring graph is displayed on the dashboard","UI Regression","2026-08-12","passed","2026-08-12","ui.configuration.security.monitors.dos.PAssertRateMonitorTest","Test","ui.configuration.security.monitors.dos.PAssertRateMonitorTest","shouldDisplayMonitoringGraph"
"","6677","testDeleteAllRules","UI Regression","2026-08-12","passed","2026-08-12","ui.configuration.policies.SourceCallRateTest","Test","ui.configuration.policies.SourceCallRateTest","testDeleteAllRules"
"","3731","Verify that cancelling the add RoboCall operation does not create a new entry","UI Regression","2026-08-12","passed","2026-08-12","ui.configuration.security.botnet.RoboCallsTest","Test","ui.configuration.security.botnet.RoboCallsTest","cancelAddRoboCall"
"","2022","Verify validation messages are displayed for empty Error Rate fields","UI Regression","2026-08-12","passed","2026-08-12","ui.configuration.security.ErrorRateTest","Test","ui.configuration.security.ErrorRateTest","validationTest"
"","2051","Verify Wangiri Fraud call type and direction can be updated successfully","UI Regression","2026-08-12","passed","2026-08-12","ui.configuration.security.monitors.WangiriFraudTest","Test","ui.configuration.security.monitors.WangiriFraudTest","shouldUpdateCallTypeAndDirection"
"","907","Verify Country Call Rate CSV upload","UI Regression","2026-08-12","passed","2026-08-12","ui.configuration.policies.CountryCallRateTest","Test","ui.configuration.policies.CountryCallRateTest","uploadCountryCallRateCSV"
"","1594","Verify Call Traffic rule can be deleted successfully","UI Regression","2026-08-12","passed","2026-08-12","ui.configuration.security.CallTrafficTest","Test","ui.configuration.security.CallTrafficTest","deleteRule"
"","2098","Verify validation messages are displayed for empty Call Traffic fields","UI Regression","2026-08-12","passed","2026-08-12","ui.configuration.security.CallTrafficTest","Test","ui.configuration.security.CallTrafficTest","validateEmptyFields"
"","231","Verify DNO Numbers CSV upload","UI Regression","2026-08-12","broken","2026-08-12","ui.configuration.security.dno.DNONumbersTest","Test","ui.configuration.security.dno.DNONumbersTest","uploadDNONumbersCSV"
"","1541","Verify alternate ACL rule can be added successfully","UI Regression","2026-08-12","broken","2026-08-12","ui.configuration.security.acl.UCApplicationACLTest","Test","ui.configuration.security.acl.UCApplicationACLTest","addAlternateACLRule"
"","1032","Verify validation errors when fields are empty","UI Regression","2026-08-12","passed","2026-08-12","ui.configuration.security.monitors.spit.CallDurationAlertTest","Test","ui.configuration.security.monitors.spit.CallDurationAlertTest","shouldShowValidationErrorsForEmptyFields"
"","3595","Verify duplicate banned IP address validation message is displayed","UI Regression","2026-08-12","failed","2026-08-12","ui.configuration.security.banned.BannedIPAddressTest","Test","ui.configuration.security.banned.BannedIPAddressTest","addDuplicateIP"
"","1176","Verify banned country can be deleted successfully","UI Regression","2026-08-12","passed","2026-08-12","ui.configuration.security.banned.BannedCountriesTest","Test","ui.configuration.security.banned.BannedCountriesTest","deleteCountry"
"","63","Verify added Call Traffic rule is displayed correctly","UI Regression","2026-08-12","passed","2026-08-12","ui.configuration.security.CallTrafficTest","Test","ui.configuration.security.CallTrafficTest","verifyAddedRule"
"","1021","Verify invalid Incomplete Calls values are rejected","UI Regression","2026-08-12","passed","2026-08-12","ui.configuration.security.monitors.IncompleteCallsTest","Test","ui.configuration.security.monitors.IncompleteCallsTest","shouldRejectInvalidValues"
"Verify all Destination Call Rate rules can be deleted.","4587","testDeleteAllRules","UI Regression","2026-08-12","passed","2026-08-12","ui.configuration.policies.DestinationCallRateTest","Test","ui.configuration.policies.DestinationCallRateTest","testDeleteAllRules"
"","1436","Verify validation errors when fields are empty","UI Regression","2026-08-12","passed","2026-08-12","ui.configuration.security.monitors.FlashCallTest","Test","ui.configuration.security.monitors.FlashCallTest","shouldShowValidationErrorsForEmptyFields"
"","1973","Verify Registration Fraud distance can be updated successfully","UI Regression","2026-08-12","passed","2026-08-12","ui.configuration.security.monitors.RegistrationFraudTest","Test","ui.configuration.security.monitors.RegistrationFraudTest","shouldUpdateDistance"
"","1184","Verify RTP Monitor sequence number range can be updated successfully","UI Regression","2026-08-12","passed","2026-08-12","ui.configuration.security.monitors.RTPMonitorTest","Test","ui.configuration.security.monitors.RTPMonitorTest","shouldUpdateSequenceNumberRange"
"","724","Verify validation errors are displayed for empty Incomplete Calls fields","UI Regression","2026-08-12","passed","2026-08-12","ui.configuration.security.monitors.IncompleteCallsTest","Test","ui.configuration.security.monitors.IncompleteCallsTest","shouldShowValidationErrorsForEmptyFields"
"","4388","Verify rule creation is cancelled successfully","UI Regression","2026-08-12","passed","2026-08-12","ui.configuration.policies.CountryCallRateTest","Test","ui.configuration.policies.CountryCallRateTest","cancelRuleCreation"
"","37506","Verify that RoboCall entries can be uploaded via CSV file and appear correctly in the table","UI Regression","2026-08-12","broken","2026-08-12","ui.configuration.security.botnet.RoboCallsTest","Test","ui.configuration.security.botnet.RoboCallsTest","uploadCSV"
"","1466","Verify Flash Call configuration without Auto Learn persists after refresh","UI Regression","2026-08-12","passed","2026-08-12","ui.configuration.security.monitors.FlashCallTest","Test","ui.configuration.security.monitors.FlashCallTest","shouldConfigureFlashCallWithoutAutoLearn"
"","1554","Verify Risk Level persists after refresh","UI Regression","2026-08-12","passed","2026-08-12","ui.configuration.security.dno.DNONumbersTest","Test","ui.configuration.security.dno.DNONumbersTest","verifyRiskLevelPersistence"
"","2175","Verify Registration Fraud configuration can be updated successfully","UI Regression","2026-08-12","passed","2026-08-12","ui.configuration.security.monitors.RegistrationFraudTest","Test","ui.configuration.security.monitors.RegistrationFraudTest","shouldConfigureRegistrationFraud"
"","69","Verify International Destinations monitoring can be enabled successfully","UI Regression","2026-08-12","passed","2026-08-12","ui.configuration.security.monitors.InternationalDestinationsTest","Test","ui.configuration.security.monitors.InternationalDestinationsTest","shouldEnableInternationalDestinations"
"","1133","Verify War Dialing configuration persists after refresh","UI Regression","2026-08-12","passed","2026-08-12","ui.configuration.security.monitors.WarDialingTest","Test","ui.configuration.security.monitors.WarDialingTest","shouldVerifyConfigurationPersistence"
"","4887","Verify Call Diversion rule cannot be created with invalid time range","UI Regression","2026-08-12","failed","2026-08-12","ui.configuration.policies.CallDiversionTest","Test","ui.configuration.policies.CallDiversionTest","verifyInvalidTimeRange"
"","600","Verify Call Diversion can be enabled successfully","UI Regression","2026-08-12","passed","2026-08-12","ui.configuration.policies.CallDiversionTest","Test","ui.configuration.policies.CallDiversionTest","enableAndVerifyToggle"
"","1288","Verify user can enable Option Rate Monitor, configure threshold values, and apply the configuration successfully","UI Regression","2026-08-12","passed","2026-08-12","ui.configuration.security.monitors.dos.OptionRateMonitorTest","Test","ui.configuration.security.monitors.dos.OptionRateMonitorTest","shouldUpdateOptionRateConfiguration"
"","1824","Verify International Destinations configuration can be updated successfully","UI Regression","2026-08-12","passed","2026-08-12","ui.configuration.security.monitors.InternationalDestinationsTest","Test","ui.configuration.security.monitors.InternationalDestinationsTest","shouldConfigureInternationalDestinations"
"","2265","Verify user can add a malicious user agent successfully","UI Regression","2026-08-12","passed","2026-08-12","ui.configuration.security.endDevices.MaliciousUserAgentTest","Test","ui.configuration.security.endDevices.MaliciousUserAgentTest","addUserAgent"
"","543","Verify banned IP addresses report can be exported successfully","UI Regression","2026-08-12","passed","2026-08-12","ui.configuration.security.banned.BannedIPAddressTest","Test","ui.configuration.security.banned.BannedIPAddressTest","exportCSVTest"
"","1748","Verify duplicate blacklist codec validation message is displayed","UI Regression","2026-08-12","passed","2026-08-12","ui.configuration.security.codecs.BlackListedCodecsTest","Test","ui.configuration.security.codecs.BlackListedCodecsTest","duplicateBlackListedCodec"
"","513","Verify banned numbers report can be exported successfully","UI Regression","2026-08-12","passed","2026-08-12","ui.configuration.security.banned.BannedNumbersTest","Test","ui.configuration.security.banned.BannedNumbersTest","exportCSVTest"
"","1439","Verify default user agent can be deleted successfully","UI Regression","2026-08-12","passed","2026-08-12","ui.configuration.security.endDevices.DefaultUserAgentTest","Test","ui.configuration.security.endDevices.DefaultUserAgentTest","deleteUserAgent"
"","195","Verify codecs per page value can be selected","UI Regression","2026-08-12","passed","2026-08-12","ui.configuration.security.codecs.LearnedCodecsTest","Test","ui.configuration.security.codecs.LearnedCodecsTest","selectCodecsPerPage"
"","3816","Verify Call Cost rule can be added successfully","UI Regression","2026-08-12","passed","2026-08-12","ui.configuration.policies.CountryCallRateTest","Test","ui.configuration.policies.CountryCallRateTest","addCallCostRule"
"","1077","Verify device integrity record deletion","UI Regression","2026-08-12","passed","2026-08-12","ui.configuration.security.endDevices.DeviceIntegrityTest","Test","ui.configuration.security.endDevices.DeviceIntegrityTest","deleteRecord"
"","659","Verify Country Call Rate can be enabled successfully","UI Regression","2026-08-12","passed","2026-08-12","ui.configuration.policies.CountryCallRateTest","Test","ui.configuration.policies.CountryCallRateTest","enableAndVerifyToggle"
"","1387","Verify parser exception protection can be disabled successfully","UI Regression","2026-08-12","passed","2026-08-12","ui.configuration.security.endDevices.MessageIntegrityTest","Test","ui.configuration.security.endDevices.MessageIntegrityTest","disableParserException"
"","795","Verify SQL Injection pattern can be configured successfully","UI Regression","2026-08-12","passed","2026-08-12","ui.configuration.security.monitors.SQLInjectionTest","Test","ui.configuration.security.monitors.SQLInjectionTest","shouldConfigureSQLInjectionPattern"
"","2356","Verify Message Integrity configuration persists after page reload","UI Regression","2026-08-12","passed","2026-08-12","ui.configuration.security.endDevices.MessageIntegrityTest","Test","ui.configuration.security.endDevices.MessageIntegrityTest","persistAfterReload"
"Verify User New Country Calling History Duration can be updated successfully.","1086","testUpdateHistoryDuration","UI Regression","2026-08-12","passed","2026-08-12","ui.configuration.policies.NewCountryCallTest","Test","ui.configuration.policies.NewCountryCallTest","testUpdateHistoryDuration"
"","1473","Verify cancelled blacklist codec is not saved","UI Regression","2026-08-12","passed","2026-08-12","ui.configuration.security.codecs.BlackListedCodecsTest","Test","ui.configuration.security.codecs.BlackListedCodecsTest","cancelAddCodec"
"","255","Verify Assigned Numbers search functionality using table data","UI Regression","2026-08-12","broken","2026-08-12","ui.configuration.security.dno.AssignedNumbersTest","Test","ui.configuration.security.dno.AssignedNumbersTest","searchUsingExistingRecord"
"","1967","Verify Call Cost rule can be deleted successfully","UI Regression","2026-08-12","passed","2026-08-12","ui.configuration.policies.CountryCallRateTest","Test","ui.configuration.policies.CountryCallRateTest","deleteCallCostRule"
"","6497","Verify safelist user agents can be uploaded using CSV file","UI Regression","2026-08-12","passed","2026-08-12","ui.configuration.security.safelist.SafelistUserAgentTest","Test","ui.configuration.security.safelist.SafelistUserAgentTest","uploadCSV"
"Verify IRSF Monitor can be enabled successfully.","832","testEnableIrsfMonitor","UI Regression","2026-08-12","passed","2026-08-12","ui.configuration.policies.IrsfMonitorTest","Test","ui.configuration.policies.IrsfMonitorTest","testEnableIrsfMonitor"
"","3346","Verify Call Volume rule can be edited successfully","UI Regression","2026-08-12","passed","2026-08-12","ui.configuration.policies.CountryCallRateTest","Test","ui.configuration.policies.CountryCallRateTest","editCallVolumeRule"
"","286","Verify fields enabled and disabled when Auto Learn is disabled","UI Regression","2026-08-12","passed","2026-08-12","ui.configuration.security.monitors.FlashCallTest","Test","ui.configuration.security.monitors.FlashCallTest","shouldVerifyAutoLearnDisabledFields"
"","690","Verify safelist user agents CSV file can be exported successfully","UI Regression","2026-08-12","passed","2026-08-12","ui.configuration.security.safelist.SafelistUserAgentTest","Test","ui.configuration.security.safelist.SafelistUserAgentTest","exportCSVTest"
"Verify a new Call Rate Rule can be added successfully.","2185","testAddFirstRule","UI Regression","2026-08-12","passed","2026-08-12","ui.configuration.policies.CallRateRuleTest","Test","ui.configuration.policies.CallRateRuleTest","testAddFirstRule"
"","16885","Verify invalid malicious user agent search returns empty results","UI Regression","2026-08-12","broken","2026-08-12","ui.configuration.security.endDevices.MaliciousUserAgentTest","Test","ui.configuration.security.endDevices.MaliciousUserAgentTest","searchInvalidUserAgent"
"","3083","Verify Call Volume rule can be added successfully","UI Regression","2026-08-12","passed","2026-08-12","ui.configuration.policies.CountryCallRateTest","Test","ui.configuration.policies.CountryCallRateTest","addCallVolumeRule"
"","496","Verify Learned Codecs text report can be exported successfully","UI Regression","2026-08-12","passed","2026-08-12","ui.configuration.security.codecs.LearnedCodecsTest","Test","ui.configuration.security.codecs.LearnedCodecsTest","exportTextTest"
"","2094","Verify duplicate default user agent validation message is displayed","UI Regression","2026-08-12","passed","2026-08-12","ui.configuration.security.endDevices.DefaultUserAgentTest","Test","ui.configuration.security.endDevices.DefaultUserAgentTest","duplicateUserAgent"
"","229","Verify ACL records are displayed","UI Regression","2026-08-12","failed","2026-08-12","ui.configuration.security.acl.UCApplicationACLTest","Test","ui.configuration.security.acl.UCApplicationACLTest","verifyRecordsDisplayed"
"","17612","Verify all War Dialing originating type options are selectable","UI Regression","2026-08-12","passed","2026-08-12","ui.configuration.security.monitors.WarDialingTest","Test","ui.configuration.security.monitors.WarDialingTest","shouldVerifyAllOriginatingTypeOptions"
"","2365","Verify user can add a banned number successfully","UI Regression","2026-08-12","passed","2026-08-12","ui.configuration.security.banned.BannedNumbersTest","Test","ui.configuration.security.banned.BannedNumbersTest","addNumber"
"","2453","Verify alternate safelist IP can be added successfully","UI Regression","2026-08-12","passed","2026-08-12","ui.configuration.security.safelist.SafelistIPTest","Test","ui.configuration.security.safelist.SafelistIPTest","addAltIP"
"Verify mandatory validation is displayed.","4801","testMandatoryValidation","UI Regression","2026-08-12","passed","2026-08-12","ui.configuration.policies.NewCountryCallTest","Test","ui.configuration.policies.NewCountryCallTest","testMandatoryValidation"
"","659","Verify validation errors are displayed when fields are empty","UI Regression","2026-08-12","passed","2026-08-12","ui.configuration.security.monitors.spit.ErrorResponseAlertTest","Test","ui.configuration.security.monitors.spit.ErrorResponseAlertTest","shouldShowValidationErrorsForEmptyFields"
"Verify a Call Rate Rule can be deleted successfully.","1111","testDeleteFirstRule","UI Regression","2026-08-12","passed","2026-08-12","ui.configuration.policies.CallRateRuleTest","Test","ui.configuration.policies.CallRateRuleTest","testDeleteFirstRule"
"","1525","Verify tracking type can be updated successfully","UI Regression","2026-08-12","passed","2026-08-12","ui.configuration.security.monitors.IncompleteCallsTest","Test","ui.configuration.security.monitors.IncompleteCallsTest","shouldUpdateTrackingType"
"","865","Verify auto refresh value can be applied","UI Regression","2026-08-12","passed","2026-08-12","ui.configuration.security.codecs.LearnedCodecsTest","Test","ui.configuration.security.codecs.LearnedCodecsTest","applyAutoRefresh"
"","7377","Verify all Wangiri Fraud call types can be selected successfully","UI Regression","2026-08-12","passed","2026-08-12","ui.configuration.security.monitors.WangiriFraudTest","Test","ui.configuration.security.monitors.WangiriFraudTest","shouldVerifyAllCallTypes"
"","2066","Verify Push New Data To RSN Cloud checkbox can be updated","UI Regression","2026-08-12","passed","2026-08-12","ui.configuration.security.dno.DNONumbersTest","Test","ui.configuration.security.dno.DNONumbersTest","verifyPushToCloudCheckbox"
"","2891","Verify duplicate validation message","UI Regression","2026-08-12","passed","2026-08-12","ui.configuration.security.endDevices.DeviceIntegrityTest","Test","ui.configuration.security.endDevices.DeviceIntegrityTest","duplicateRecord"
"","4784","testEditCallVolumeRule","UI Regression","2026-08-12","passed","2026-08-12","ui.configuration.policies.SourceCallRateTest","Test","ui.configuration.policies.SourceCallRateTest","testEditCallVolumeRule"
"","988","Verify validation errors are displayed for empty SQL Injection fields","UI Regression","2026-08-12","broken","2026-08-12","ui.configuration.security.monitors.SQLInjectionTest","Test","ui.configuration.security.monitors.SQLInjectionTest","shouldShowValidationErrorsForEmptyField"
"Verify mandatory validation messages are shown when required fields are missing.","2936","testMandatoryValidation","UI Regression","2026-08-12","passed","2026-08-12","ui.configuration.policies.DestinationCallRateTest","Test","ui.configuration.policies.DestinationCallRateTest","testMandatoryValidation"
"","1307","Verify Call Diversion rule can be deleted successfully","UI Regression","2026-08-12","passed","2026-08-12","ui.configuration.policies.CallDiversionTest","Test","ui.configuration.policies.CallDiversionTest","deleteRule"
"","433","Verify Registration Fraud monitoring can be enabled successfully","UI Regression","2026-08-12","passed","2026-08-12","ui.configuration.security.monitors.RegistrationFraudTest","Test","ui.configuration.security.monitors.RegistrationFraudTest","shouldEnableRegistrationFraud"
"","522","Verify Learned Codecs CSV report can be exported successfully","UI Regression","2026-08-12","passed","2026-08-12","ui.configuration.security.codecs.LearnedCodecsTest","Test","ui.configuration.security.codecs.LearnedCodecsTest","exportCSVTest"
"","501","Verify Incomplete Calls configuration persists after refresh","UI Regression","2026-08-12","passed","2026-08-12","ui.configuration.security.monitors.IncompleteCallsTest","Test","ui.configuration.security.monitors.IncompleteCallsTest","shouldVerifyConfigPersistence"
"","182","Verify Assigned Numbers CSV upload","UI Regression","2026-08-12","broken","2026-08-12","ui.configuration.security.dno.AssignedNumbersTest","Test","ui.configuration.security.dno.AssignedNumbersTest","uploadAssignedNumbersCSV"
"","1305","Verify validation errors are displayed for empty International Destinations fields","UI Regression","2026-08-12","passed","2026-08-12","ui.configuration.security.monitors.InternationalDestinationsTest","Test","ui.configuration.security.monitors.InternationalDestinationsTest","shouldShowValidationErrors"
"Verify Destination Call Rate Tracking can be toggled (enable/disable).","274","testEnableDestinationCallRateTracking","UI Regression","2026-08-12","passed","2026-08-12","ui.configuration.policies.DestinationCallRateTest","Test","ui.configuration.policies.DestinationCallRateTest","testEnableDestinationCallRateTracking"
"","1492","Verify user can enable Error Response Monitor and apply configuration successfully","UI Regression","2026-08-12","broken","2026-08-12","ui.configuration.security.monitors.spit.ErrorResponseAlertTest","Test","ui.configuration.security.monitors.spit.ErrorResponseAlertTest","shouldUpdateErrorResponseConfiguration"
"Verify a Destination Call Minutes rule can be added.","4159","testAddCallMinutesRule","UI Regression","2026-08-12","passed","2026-08-12","ui.configuration.policies.DestinationCallRateTest","Test","ui.configuration.policies.DestinationCallRateTest","testAddCallMinutesRule"
"","1715","Verify validation messages are displayed for mandatory fields","UI Regression","2026-08-12","passed","2026-08-12","ui.configuration.policies.CallDiversionTest","Test","ui.configuration.policies.CallDiversionTest","validateMandatoryFields"
"","1609","Verify Wangiri Fraud configuration can be updated successfully","UI Regression","2026-08-12","passed","2026-08-12","ui.configuration.security.monitors.WangiriFraudTest","Test","ui.configuration.security.monitors.WangiriFraudTest","shouldConfigureWangiriFraud"
"","1091","Verify Enable Policy toggle works","UI Regression","2026-08-12","passed","2026-08-12","ui.configuration.security.acl.UCApplicationACLTest","Test","ui.configuration.security.acl.UCApplicationACLTest","enablePolicyToggle"
"","93","testVerifyCallMinutesRule","UI Regression","2026-08-12","passed","2026-08-12","ui.configuration.policies.SourceCallRateTest","Test","ui.configuration.policies.SourceCallRateTest","testVerifyCallMinutesRule"
"","1229","Verify safelist number can be deleted successfully","UI Regression","2026-08-12","passed","2026-08-12","ui.configuration.security.safelist.SafelistNumbersTest","Test","ui.configuration.security.safelist.SafelistNumbersTest","deleteNumber"
"","941","Verify cancelling null user changes restores previous state","UI Regression","2026-08-12","passed","2026-08-12","ui.configuration.security.endDevices.MessageIntegrityTest","Test","ui.configuration.security.endDevices.MessageIntegrityTest","cancelNullUser"
"","1803","Verify validation message is displayed for empty user agent fields","UI Regression","2026-08-12","passed","2026-08-12","ui.configuration.security.safelist.SafelistUserAgentTest","Test","ui.configuration.security.safelist.SafelistUserAgentTest","emptyValidation"
"","1424","Verify user can add a default user agent successfully","UI Regression","2026-08-12","passed","2026-08-12","ui.configuration.security.endDevices.DefaultUserAgentTest","Test","ui.configuration.security.endDevices.DefaultUserAgentTest","addUserAgent"
"","5548","Verify duplicate and new countries are handled correctly","UI Regression","2026-08-12","failed","2026-08-12","ui.configuration.security.banned.BannedCountriesTest","Test","ui.configuration.security.banned.BannedCountriesTest","addMixedDuplicateAndNewCountry"
"","943","Verify validation error messages are displayed when Request Rate fields are left empty","UI Regression","2026-08-12","passed","2026-08-12","ui.configuration.security.monitors.dos.RequestRateAlertTest","Test","ui.configuration.security.monitors.dos.RequestRateAlertTest","shouldShowValidationErrorsForEmptyFields"
"","1133","Verify validation errors are displayed for invalid DERegister values","UI Regression","2026-08-12","passed","2026-08-12","ui.configuration.security.monitors.dos.DERegisterRateTest","Test","ui.configuration.security.monitors.dos.DERegisterRateTest","shouldShowErrorsForInvalidDERegisterFields"
"","1947","Verify static payload codec can be added successfully","UI Regression","2026-08-12","passed","2026-08-12","ui.configuration.security.codecs.AllowedCodecsTest","Test","ui.configuration.security.codecs.AllowedCodecsTest","addStaticPayloadCodec"
"","1794","Verify validation message is displayed when user agent name is empty","UI Regression","2026-08-12","passed","2026-08-12","ui.configuration.security.endDevices.DefaultUserAgentTest","Test","ui.configuration.security.endDevices.DefaultUserAgentTest","addEmptyValidation"
"","250","Verify that the risk level dropdown can be changed and persists the selected value","UI Regression","2026-08-12","passed","2026-08-12","ui.configuration.security.botnet.RoboCallsTest","Test","ui.configuration.security.botnet.RoboCallsTest","changeRiskLevel"
"","1262","Verify cancelling International Destinations configuration restores previous values","UI Regression","2026-08-12","passed","2026-08-12","ui.configuration.security.monitors.InternationalDestinationsTest","Test","ui.configuration.security.monitors.InternationalDestinationsTest","shouldCancelConfiguration"
"","120","Verify added safelist IP addresses are displayed in table","UI Regression","2026-08-12","passed","2026-08-12","ui.configuration.security.safelist.SafelistIPTest","Test","ui.configuration.security.safelist.SafelistIPTest","verifyIP"
"","44","Verify SQL Injection monitoring can be enabled successfully","UI Regression","2026-08-12","passed","2026-08-12","ui.configuration.security.monitors.SQLInjectionTest","Test","ui.configuration.security.monitors.SQLInjectionTest","shouldEnableSQLInjectionMonitor"
"","507","Verify validation error when Session Limit is empty","UI Regression","2026-08-12","passed","2026-08-12","ui.configuration.security.monitors.spit.SimultaneousSessionAlertTest","Test","ui.configuration.security.monitors.spit.SimultaneousSessionAlertTest","shouldShowValidationErrorForEmptySessionLimit"
"","1289","Verify invalid Wangiri Fraud values are rejected","UI Regression","2026-08-12","passed","2026-08-12","ui.configuration.security.monitors.WangiriFraudTest","Test","ui.configuration.security.monitors.WangiriFraudTest","shouldRejectInvalidValues"
"","525","Verify export CSV","UI Regression","2026-08-12","passed","2026-08-12","ui.configuration.security.endDevices.DeviceIntegrityTest","Test","ui.configuration.security.endDevices.DeviceIntegrityTest","exportCSVTest"
